jahr;standortgemeinde;code;kategorie;durchschnittsbestand_stueck;durchschnittsbestand_grossvieheinheiten
2024;Felben-Wellhausen;1123;Rindvieh, weibliche Tiere über 730 Tage;4.8524;2.9115
2024;Felben-Wellhausen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;18.9071;2.458
2024;Felben-Wellhausen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.082;0.041
2024;Felben-Wellhausen;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.4918;0.1475
2024;Felben-Wellhausen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;4.0847;1.4296
2024;Felben-Wellhausen;1462;Andere Ziegen über 365 Tage alt, weiblich;10.3169;1.7539
2024;Felben-Wellhausen;1466;Jungziegen über 180 Tage bis 365 Tage alt;2.6421;0.1585
2024;Felben-Wellhausen;1753;Konsumeier produzierende Hennen;349.0;3.49
2024;Felben-Wellhausen;1757;Mastpoulets jeden Alters;15680.0;62.72
2024;Felben-Wellhausen;1871;Enten (ohne Zierenten);7.0;0.056
2024;Felben-Wellhausen;1882;Bienenvölker;27.0;0.0
2024;Fischingen;1123;Rindvieh, weibliche Tiere über 730 Tage;157.5797;94.5476
2024;Fischingen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;23.0219;9.2085
2024;Fischingen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;38.6995;27.0896
2024;Fischingen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;5.6694;3.9686
2024;Fischingen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.3661;0.1831
2024;Fischingen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.4208;0.1052
2024;Fischingen;1352;Andere Schafe über 365 Tage alt, weiblich;323.522;54.9987
2024;Fischingen;1354;Andere Schafe über 365 Tage alt, männlich;38.9617;6.6236
2024;Fischingen;1356;Jungschafe über 180 Tage bis 365 Tage alt;100.082;6.0049
2024;Fischingen;1461;Milchziegen;27.6202;5.524
2024;Fischingen;1464;Andere Ziegen über 365 Tage alt, männlich;10.3743;1.7636
2024;Fischingen;1468;Zicklein bis 180 Tage alt;27.9563;0.8387
2024;Fischingen;1585;Alpakas über 2-jährig;28.0;3.08
2024;Fischingen;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);200.0;0.0
2024;Fischingen;1639;Mastschweine und Remonten bis 6 Monate alt;3260.0;554.2
2024;Fischingen;1753;Konsumeier produzierende Hennen;11530.0;115.3
2024;Fischingen;1757;Mastpoulets jeden Alters;6014.0;24.056
2024;Fischingen;1861;Produzierende Zibben;6.0;0.204
2024;Fischingen;1862;Jungtiere (Mast bzw. Aufzucht);20.0;0.22
2024;Fischingen;1872;Gänse;3.0;0.036
2024;Fischingen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);27.0;0.0
2024;Fischingen;1904;Zierenten;8.0;0.0
2024;Flums;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;1.0;0.35
2024;Frauenfeld;1110;Milchkühe;342.8852;342.8852
2024;Frauenfeld;1123;Rindvieh, weibliche Tiere über 730 Tage;22.5875;13.5525
2024;Frauenfeld;1150;Andere Kühe;23.388;23.388
2024;Frauenfeld;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;1.9481;0.487
2024;Frauenfeld;1464;Andere Ziegen über 365 Tage alt, männlich;14.4917;2.4635
2024;Frauenfeld;1468;Zicklein bis 180 Tage alt;11.8006;0.3541
2024;Frauenfeld;1585;Alpakas über 2-jährig;7.0;0.77
2024;Frauenfeld;1586;Alpakas unter 2-jährig;1.0;0.07
2024;Frauenfeld;1631;Abgesetzte Ferkel;290.0;17.4
2024;Frauenfeld;1753;Konsumeier produzierende Hennen;988.0;9.88
2024;Frauenfeld;1761;Truten jeden Alters;3.0;0.045
2024;Frauenfeld;1872;Gänse;11.0;0.132
2024;Frauenfeld;1887;Perlhühner;6.0;0.024
2024;Gachnang;1123;Rindvieh, weibliche Tiere über 730 Tage;26.1393;15.6835
2024;Gachnang;1124;Rindvieh, männliche Tiere über 730 Tage;1.4617;0.877
2024;Gachnang;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;27.836;11.1344
2024;Gachnang;1150;Andere Kühe;65.235;65.235
2024;Gachnang;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;14.53;10.171
2024;Gachnang;1223;Equiden, Hengste über 900 Tage, ab 148 cm;3.5164;2.4615
2024;Gachnang;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.9508;1.0328
2024;Gachnang;1352;Andere Schafe über 365 Tage alt, weiblich;92.3471;15.6989
2024;Gachnang;1462;Andere Ziegen über 365 Tage alt, weiblich;11.7541;1.9982
2024;Gachnang;1581;Lamas über 2-jährig;2.0;0.34
2024;Gachnang;1586;Alpakas unter 2-jährig;4.0;0.28
2024;Gachnang;1753;Konsumeier produzierende Hennen;2507.0;25.07
2024;Gachnang;1861;Produzierende Zibben;1.0;0.034
2024;Gachnang;1872;Gänse;2.0;0.024
2024;Gachnang;1903;Mini-Pigs;2.0;0.0
2024;Güttingen;1123;Rindvieh, weibliche Tiere über 730 Tage;31.2296;18.7378
2024;Güttingen;1124;Rindvieh, männliche Tiere über 730 Tage;2.3688;1.4213
2024;Güttingen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;9.9837;3.2946
2024;Güttingen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;102.0766;13.2697
2024;Güttingen;1354;Andere Schafe über 365 Tage alt, männlich;34.4891;5.8632
2024;Güttingen;1461;Milchziegen;4.0;0.8
2024;Güttingen;1466;Jungziegen über 180 Tage bis 365 Tage alt;4.623;0.2774
2024;Güttingen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;69.0;17.94
2024;Güttingen;1631;Abgesetzte Ferkel;290.0;17.4
2024;Güttingen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);1.0;0.01
2024;Güttingen;1863;Andere Kaninchen;49.0;0.0
2024;Güttingen;1872;Gänse;2.0;0.024
2024;Güttingen;1971;Andere Tiere;7.0;0.0
2024;Hagenbuch;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;2.9071;1.1628
2024;Hagenbuch;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;1.4699;0.588
2024;Hagenbuch;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;3.5628;1.1757
2024;Hagenbuch;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;3.7678;1.2434
2024;Hagenbuch;1639;Mastschweine und Remonten bis 6 Monate alt;13.0;2.21
2024;Häggenschwil;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;2.7787;1.3893
2024;Hauptwil-Gottshaus;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;127.1911;50.8767
2024;Hauptwil-Gottshaus;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;150.8144;19.6057
2024;Hauptwil-Gottshaus;1150;Andere Kühe;29.9098;29.9098
2024;Hauptwil-Gottshaus;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;5.9864;2.9933
2024;Hauptwil-Gottshaus;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;45.0738;15.7757
2024;Hauptwil-Gottshaus;1354;Andere Schafe über 365 Tage alt, männlich;19.6585;3.3419
2024;Hauptwil-Gottshaus;1461;Milchziegen;3.3989;0.6798
2024;Hauptwil-Gottshaus;1464;Andere Ziegen über 365 Tage alt, männlich;11.3662;1.9323
2024;Hauptwil-Gottshaus;1621;Zuchteber;3.0;0.75
2024;Hauptwil-Gottshaus;1753;Konsumeier produzierende Hennen;51705.0;517.05
2024;Hauptwil-Gottshaus;1871;Enten (ohne Zierenten);16.0;0.128
2024;Hauptwil-Gottshaus;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);8.0;0.0
2024;Hefenhofen;1110;Milchkühe;288.3252;288.3252
2024;Hefenhofen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;46.5682;6.0539
2024;Hefenhofen;1150;Andere Kühe;6.0;6.0
2024;Hefenhofen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;12.6995;8.8896
2024;Hefenhofen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;3.112;2.1784
2024;Hefenhofen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;0.1557;0.0779
2024;Hefenhofen;1358;Lämmer bis 180 Tage alt;5.5601;0.1667
2024;Hefenhofen;1464;Andere Ziegen über 365 Tage alt, männlich;2.5164;0.4278
2024;Hefenhofen;1611;Säugende Zuchtsauen;25.0;13.75
2024;Hefenhofen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;55.0;14.3
2024;Hefenhofen;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);287.0;0.0
2024;Hefenhofen;1639;Mastschweine und Remonten bis 6 Monate alt;1939.0;329.63
2024;Hefenhofen;1753;Konsumeier produzierende Hennen;90.0;0.9
2024;Hefenhofen;1863;Andere Kaninchen;14.0;0.0
2024;Hefenhofen;1871;Enten (ohne Zierenten);5.0;0.04
2024;Hefenhofen;1872;Gänse;2.0;0.024
2024;Hefenhofen;1882;Bienenvölker;44.0;0.0
2024;Herdern;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;57.0954;22.8384
2024;Herdern;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;2.8006;1.1202
2024;Herdern;1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.4754;1.0328
2024;Herdern;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;22.4017;7.8406
2024;Herdern;1263;Equiden, Hengste über 900 Tage, bis 148 cm;1.0;0.35
2024;Herdern;1466;Jungziegen über 180 Tage bis 365 Tage alt;1.7158;0.1029
2024;Herdern;1611;Säugende Zuchtsauen;74.0;40.7
2024;Herdern;1621;Zuchteber;7.0;1.75
2024;Herdern;1757;Mastpoulets jeden Alters;1.0;0.004
2024;Herdern;1876;Wachteln;15.0;0.06
2024;Herdern;1882;Bienenvölker;163.0;0.0
2024;Herisau;1123;Rindvieh, weibliche Tiere über 730 Tage;2.6393;1.5836
2024;Herisau;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.0109;0.0044
2024;Hohentannen;1123;Rindvieh, weibliche Tiere über 730 Tage;49.5029;29.7018
2024;Hohentannen;1124;Rindvieh, männliche Tiere über 730 Tage;5.1776;3.1065
2024;Hohentannen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;81.3005;32.5201
2024;Hohentannen;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.9973;0.2991
2024;Hohentannen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;1.0;0.35
2024;Hohentannen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.3689;0.0922
2024;Hohentannen;1356;Jungschafe über 180 Tage bis 365 Tage alt;19.9946;1.1997
2024;Hohentannen;1358;Lämmer bis 180 Tage alt;70.0054;2.1001
2024;Hohentannen;1468;Zicklein bis 180 Tage alt;2.6857;0.0806
2024;Hohentannen;1575;Damhirsche jeden Alters;17.0;1.7
2024;Hohentannen;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;19.0;0.076
2024;Hohentannen;1761;Truten jeden Alters;10.0;0.15
2024;Hohentannen;1861;Produzierende Zibben;10.0;0.34
2024;Hohentannen;1883;Hundezucht;11.0;0.0
2024;Homburg;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;225.668;90.2673
2024;Homburg;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;198.559;25.8125
2024;Homburg;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;1.724;0.431
2024;Homburg;1352;Andere Schafe über 365 Tage alt, weiblich;205.8168;34.9889
2024;Homburg;1354;Andere Schafe über 365 Tage alt, männlich;23.0766;3.9229
2024;Homburg;1356;Jungschafe über 180 Tage bis 365 Tage alt;66.0683;3.9643
2024;Homburg;1461;Milchziegen;28.0328;5.6066
2024;Homburg;1753;Konsumeier produzierende Hennen;32935.0;329.35
2024;Homburg;1872;Gänse;96.0;1.152
2024;Homburg;1903;Mini-Pigs;6.0;0.0
2024;Horn;1110;Milchkühe;139.8934;139.8934
2024;Horn;1124;Rindvieh, männliche Tiere über 730 Tage;1.0492;0.6295
2024;Horn;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;0.3579;0.1432
2024;Horn;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;18.2186;2.3684
2024;Horn;1150;Andere Kühe;4.7131;4.7131
2024;Horn;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0;0.7
2024;Horn;1462;Andere Ziegen über 365 Tage alt, weiblich;3.0;0.51
2024;Horn;1753;Konsumeier produzierende Hennen;22.0;0.22
2024;Hüttlingen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;46.4972;18.599
2024;Hüttlingen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;41.9589;13.8465
2024;Hüttlingen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;74.3989;9.6716
2024;Hüttlingen;1150;Andere Kühe;39.2842;39.2842
2024;Hüttlingen;1354;Andere Schafe über 365 Tage alt, männlich;13.4153;2.2806
2024;Hüttlingen;1358;Lämmer bis 180 Tage alt;404.0711;12.1221
2024;Hüttlingen;1468;Zicklein bis 180 Tage alt;0.9508;0.0285
2024;Hüttlingen;1611;Säugende Zuchtsauen;10.0;5.5
2024;Hüttlingen;1621;Zuchteber;2.0;0.5
2024;Hüttlingen;1631;Abgesetzte Ferkel;45.0;2.7
2024;Hüttlingen;1753;Konsumeier produzierende Hennen;6327.0;63.27
2024;Hüttlingen;1861;Produzierende Zibben;2.0;0.068
2024;Hüttlingen;1863;Andere Kaninchen;2.0;0.0
2024;Hüttlingen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);3.0;0.0
2024;Hüttwilen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;87.1203;34.8483
2024;Hüttwilen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;60.1831;19.8604
2024;Hüttwilen;1150;Andere Kühe;7.8525;7.8525
2024;Hüttwilen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;57.2787;40.095
2024;Hüttwilen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;4.3252;3.0275
2024;Hüttwilen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.9317;1.0261
2024;Hüttwilen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.8415;0.2104
2024;Hüttwilen;1352;Andere Schafe über 365 Tage alt, weiblich;88.8798;15.1096
2024;Hüttwilen;1356;Jungschafe über 180 Tage bis 365 Tage alt;17.481;1.0489
2024;Hüttwilen;1358;Lämmer bis 180 Tage alt;58.3853;1.7515
2024;Hüttwilen;1462;Andere Ziegen über 365 Tage alt, weiblich;27.0956;4.6063
2024;Hüttwilen;1464;Andere Ziegen über 365 Tage alt, männlich;7.8989;1.3428
2024;Hüttwilen;1639;Mastschweine und Remonten bis 6 Monate alt;684.0;116.28
2024;Hüttwilen;1757;Mastpoulets jeden Alters;15062.0;60.248
2024;Hüttwilen;1876;Wachteln;8.0;0.032
2024;Hüttwilen;1903;Mini-Pigs;7.0;0.0
2024;Kaltbrunn;1351;Milchschafe;0.1284;0.0321
2024;Kaltbrunn;1352;Andere Schafe über 365 Tage alt, weiblich;10.0355;1.706
2024;Kemmental;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;142.907;47.1593
2024;Kemmental;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;194.2268;64.095
2024;Kemmental;1144;Rindvieh, männliche Tiere bis 160 Tage alt;146.1392;18.9982
2024;Kemmental;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;71.2896;49.9028
2024;Kemmental;1223;Equiden, Hengste über 900 Tage, ab 148 cm;10.4699;7.3289
2024;Kemmental;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.2787;0.0836
2024;Kemmental;1354;Andere Schafe über 365 Tage alt, männlich;44.3498;7.5396
2024;Kemmental;1358;Lämmer bis 180 Tage alt;161.1939;4.8357
2024;Kemmental;1462;Andere Ziegen über 365 Tage alt, weiblich;13.6065;2.3131
2024;Kemmental;1611;Säugende Zuchtsauen;105.0;57.75
2024;Kemmental;1615;Nicht säugende Zuchtsauen über 6 Monate alt;330.0;85.8
2024;Kemmental;1621;Zuchteber;5.0;1.25
2024;Kemmental;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);1.0;0.01
2024;Kemmental;1753;Konsumeier produzierende Hennen;3394.0;33.94
2024;Kemmental;1754;Bruteier produzierende Hennen und Hähne (Legelinien);20.0;0.2
2024;Kemmental;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;3051.0;12.204
2024;Kemmental;1861;Produzierende Zibben;4.0;0.136
2024;Kemmental;1862;Jungtiere (Mast bzw. Aufzucht);12.0;0.132
2024;Kemmental;1863;Andere Kaninchen;33.0;0.0
2024;Kemmental;1871;Enten (ohne Zierenten);33.0;0.264
2024;Kemmental;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);16.0;0.0
2024;Kesswil;1123;Rindvieh, weibliche Tiere über 730 Tage;2.0055;1.2033
2024;Kesswil;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;5.4016;2.1607
2024;Kesswil;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.4918;0.1967
2024;Kesswil;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;69.7896;9.0727
2024;Kesswil;1150;Andere Kühe;1.0;1.0
2024;Kesswil;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;2.0;1.4
2024;Kesswil;1263;Equiden, Hengste über 900 Tage, bis 148 cm;1.0;0.35
2024;Kesswil;1462;Andere Ziegen über 365 Tage alt, weiblich;3.9563;0.6726
2024;Kesswil;1464;Andere Ziegen über 365 Tage alt, männlich;2.1038;0.3577
2024;Kesswil;1611;Säugende Zuchtsauen;9.0;4.95
2024;Kesswil;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);160.0;0.0
2024;Kesswil;1753;Konsumeier produzierende Hennen;151.0;1.51
2024;Kesswil;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;2.0;0.008
2024;Kirchberg (SG);1639;Mastschweine und Remonten bis 6 Monate alt;490.0;83.3
2024;Kradolf-Schönenberg;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;8.358;3.3431
2024;Kradolf-Schönenberg;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;1.5874;0.4762
2024;Kradolf-Schönenberg;1263;Equiden, Hengste über 900 Tage, bis 148 cm;5.1366;1.7978
2024;Kradolf-Schönenberg;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;3.6912;0.9229
2024;Kradolf-Schönenberg;1352;Andere Schafe über 365 Tage alt, weiblich;204.1229;34.7009
2024;Kradolf-Schönenberg;1354;Andere Schafe über 365 Tage alt, männlich;33.4782;5.6912
2024;Kradolf-Schönenberg;1356;Jungschafe über 180 Tage bis 365 Tage alt;77.7459;4.6648
2024;Kradolf-Schönenberg;1464;Andere Ziegen über 365 Tage alt, männlich;4.4754;0.7607
2024;Kradolf-Schönenberg;1615;Nicht säugende Zuchtsauen über 6 Monate alt;58.0;15.08
2024;Kradolf-Schönenberg;1621;Zuchteber;3.0;0.75
2024;Kradolf-Schönenberg;1631;Abgesetzte Ferkel;200.0;12.0
2024;Kradolf-Schönenberg;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);210.0;0.0
2024;Kradolf-Schönenberg;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;46.0;0.184
2024;Kradolf-Schönenberg;1757;Mastpoulets jeden Alters;32667.0;130.668
2024;Kradolf-Schönenberg;1861;Produzierende Zibben;4.0;0.136
2024;Kradolf-Schönenberg;1862;Jungtiere (Mast bzw. Aufzucht);15.0;0.165
2024;Kradolf-Schönenberg;1883;Hundezucht;1.0;0.0
2024;Kreuzlingen;1110;Milchkühe;114.8744;114.8744
2024;Kreuzlingen;1123;Rindvieh, weibliche Tiere über 730 Tage;0.7104;0.4262
2024;Kreuzlingen;1124;Rindvieh, männliche Tiere über 730 Tage;1.8798;1.1279
2024;Kreuzlingen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;19.3771;2.5191
2024;Kreuzlingen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;3.8962;1.2858
2024;Kreuzlingen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;14.7567;10.3299
2024;Kreuzlingen;1352;Andere Schafe über 365 Tage alt, weiblich;6.1475;1.0451
2024;Kreuzlingen;1356;Jungschafe über 180 Tage bis 365 Tage alt;0.347;0.0208
2024;Kreuzlingen;1466;Jungziegen über 180 Tage bis 365 Tage alt;3.7131;0.2228
2024;Kreuzlingen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;2.0;0.52
2024;Kreuzlingen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);5.0;0.05
2024;Kreuzlingen;1871;Enten (ohne Zierenten);4.0;0.032
2024;Kreuzlingen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);17.0;0.0
2024;Kreuzlingen;1902;Wollschweine;1.0;0.0
2024;Langrickenbach;1123;Rindvieh, weibliche Tiere über 730 Tage;28.307;16.9843
2024;Langrickenbach;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;79.1417;26.1166
2024;Langrickenbach;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;113.3107;37.3925
2024;Langrickenbach;1150;Andere Kühe;65.9536;65.9536
2024;Langrickenbach;1223;Equiden, Hengste über 900 Tage, ab 148 cm;10.071;7.0497
2024;Langrickenbach;1352;Andere Schafe über 365 Tage alt, weiblich;39.8361;6.7721
2024;Langrickenbach;1354;Andere Schafe über 365 Tage alt, männlich;4.3689;0.7427
2024;Langrickenbach;1464;Andere Ziegen über 365 Tage alt, männlich;2.0;0.34
2024;Langrickenbach;1639;Mastschweine und Remonten bis 6 Monate alt;1423.0;241.91
2024;Langrickenbach;1861;Produzierende Zibben;8.0;0.272
2024;Langrickenbach;1863;Andere Kaninchen;13.0;0.0
2024;Langrickenbach;1882;Bienenvölker;168.0;0.0
2024;Langrickenbach;1903;Mini-Pigs;7.0;0.0
2024;Langrickenbach;1971;Andere Tiere;5.0;0.0
2024;Lengwil;1123;Rindvieh, weibliche Tiere über 730 Tage;24.2432;14.5459
2024;Lengwil;1124;Rindvieh, männliche Tiere über 730 Tage;1.7213;1.0328
2024;Lengwil;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;158.9044;20.6575
2024;Lengwil;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;13.9617;4.6073
2024;Lengwil;1150;Andere Kühe;46.9509;46.9509
2024;Lengwil;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;23.2103;8.1237
2024;Lengwil;1356;Jungschafe über 180 Tage bis 365 Tage alt;21.9289;1.3158
2024;Lengwil;1461;Milchziegen;10.3825;2.0765
2024;Lengwil;1462;Andere Ziegen über 365 Tage alt, weiblich;20.8469;3.544
2024;Lengwil;1861;Produzierende Zibben;5.0;0.17
2024;Locarno;1124;Rindvieh, männliche Tiere über 730 Tage;24.918;14.9508
2024;Locarno;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;4.1749;1.67
2024;Locarno;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;18.9536;7.5814
2024;Locarno;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;1.6284;0.2117
2024;Locarno;1144;Rindvieh, männliche Tiere bis 160 Tage alt;0.5819;0.0757
2024;Locarno;1150;Andere Kühe;10.2678;10.2678
2024;Lommis;1124;Rindvieh, männliche Tiere über 730 Tage;1.8005;1.0803
2024;Lommis;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;11.2486;4.4995
2024;Lommis;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;48.0437;15.8545
2024;Lommis;1150;Andere Kühe;35.6038;35.6038
2024;Lommis;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;1.5984;0.7992
2024;Lommis;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;12.3688;4.3291
2024;Lommis;1462;Andere Ziegen über 365 Tage alt, weiblich;21.3416;3.628
2024;Lommis;1468;Zicklein bis 180 Tage alt;4.6749;0.1402
2024;Lommis;1611;Säugende Zuchtsauen;20.0;11.0
2024;Lommis;1639;Mastschweine und Remonten bis 6 Monate alt;1100.0;187.0
2024;Lommis;1753;Konsumeier produzierende Hennen;232.0;2.32
2024;Lommis;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;14.0;0.056
2024;Lommis;1757;Mastpoulets jeden Alters;32400.0;129.6
2024;Lommis;1872;Gänse;8.0;0.096
2024;Lommis;1882;Bienenvölker;76.0;0.0
2024;Lommis;1904;Zierenten;12.0;0.0
2024;Lugano;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;1.1038;0.3643
2024;Lugano;1144;Rindvieh, männliche Tiere bis 160 Tage alt;0.4672;0.0607
2024;Mammern;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;3.4536;1.3814
